,lon,lat,type
2653,21.66506,47.39195,convenience
2654,21.66434,47.39451,convenience
2655,21.6634,47.39829,convenience
2656,21.5709918,47.3530448,convenience
2657,21.797776,47.286808,convenience
2658,21.8255,47.248013,convenience
2659,21.822217,47.288868,convenience
2660,21.564746,47.346461,convenience
2661,21.8667558,47.3851125,convenience
2662,21.6323593,47.4479866,convenience
2663,21.825337,47.24735,convenience
2664,21.585345,47.364786,convenience
2665,21.87215,47.392833,convenience
2666,21.888098,47.389375,convenience
2667,21.673218,47.319383,convenience
2668,21.673272,47.320144,convenience
2669,21.665106,47.321365,convenience
2670,18.4144237,47.1850925,convenience
2671,18.417333,47.193967,convenience
2672,18.435086,47.157652,convenience
2673,18.4027659,47.1876355,convenience
2674,18.40875,47.202067,convenience
2675,20.150712,46.710151,convenience
2676,20.144756,46.716511,convenience
2677,20.03508,46.75282,convenience
2678,17.826242,46.354676,convenience
2679,17.797371,46.356785,convenience
2680,17.817669,46.356356,convenience
2681,17.788266,46.3562275,convenience
2682,17.780028,46.40846,convenience
2683,17.7828325,46.3683615,convenience
2684,18.417822,46.158417,convenience
2685,18.4226745,46.1581302,convenience
2686,18.4114386,46.1618726,convenience
2687,18.41895,46.1632,convenience
2688,18.450071,46.062772,convenience
2689,18.456033,46.147938,convenience
2690,18.680115,46.030379,convenience
2691,18.65815,46.081317,convenience
2692,18.586643,46.13142,convenience
2693,18.687925,45.989593,convenience
2694,18.598847,45.906242,convenience
2695,18.6315099,45.9414149,convenience
2696,18.706667,45.948583,convenience
2697,18.6675984,46.0268248,convenience
2698,18.688114,45.996209,convenience
2699,18.678925,45.992212,convenience
2700,18.679805,45.996051,convenience
2701,18.680792,45.987815,convenience
2702,18.513559,46.077235,convenience
2703,22.526747,48.104642,convenience
2704,22.27229,48.17475,convenience
2705,22.26245,48.20243,convenience
2706,22.342411,48.125758,convenience
2707,22.4458,48.199267,convenience
2708,22.342165,48.12541,convenience
2709,22.408083,48.200317,convenience
2710,22.18852,48.06741,convenience
2711,22.27148,48.1769,convenience
2712,22.532118,48.109243,convenience
2713,22.532767,48.110683,convenience
2714,22.445174,48.199233,convenience
2715,22.446017,48.19925,convenience
2716,22.407267,48.198733,convenience
2717,17.790413,47.450392,convenience
2718,17.74976,47.5214,convenience
2719,17.751918,47.551792,convenience
2720,17.745555,47.553547,convenience
2721,17.7512027,47.5109043,convenience
2722,17.83027,47.51536,convenience
2723,17.717342,47.559083,convenience
2724,17.8277257,47.5168347,convenience
2725,17.804972,47.417978,convenience
2726,17.8255261,47.4343783,convenience
2727,17.79107,47.448738,convenience
2728,17.79648,47.46394,convenience
2729,17.82724,47.51764,convenience
2730,17.774405,47.576177,convenience
2731,18.631892,46.855809,convenience
2732,18.620326,46.894046,convenience
2733,18.458325,46.748563,convenience
2734,18.5928276,46.7806369,convenience
2735,18.729608,46.786253,convenience
2736,18.691008,46.798361,convenience
2737,18.685944,46.810313,convenience
2738,18.524601,46.835124,convenience
2739,18.628667,46.76995,convenience
2740,18.620678,46.884675,convenience
2741,18.588202,46.808829,convenience
2742,18.6315039,46.7653364,convenience
2743,18.731333,46.795183,convenience
2744,18.639667,46.765717,convenience
2745,18.62485,46.770907,convenience
2746,18.730117,46.79625,convenience
2747,18.5054,46.756333,convenience
2748,18.6349,46.763383,convenience
2749,18.6310321,46.7709412,convenience
2750,18.474378,46.823784,convenience
2751,18.636435,46.831938,convenience
2752,19.7807574,47.9700177,convenience
2753,16.541883,47.387467,convenience
2754,16.53906,47.3919621,convenience
2755,16.5438543,47.3861409,convenience
2756,16.628201,47.410267,convenience
2757,16.5445725,47.3901898,convenience
2758,16.5383,47.394609,convenience
2759,22.844568,47.929832,convenience
2760,22.861335,47.945249,convenience
2761,22.844008,47.92964,convenience
2762,22.5425,47.929083,convenience
2763,22.8202,48.098283,convenience
2764,22.5464,47.935283,convenience
2765,22.635467,47.973767,convenience
2766,22.6085,47.962833,convenience
2767,22.6316,47.992867,convenience
2768,16.2029392,46.9274749,convenience
2769,16.449494,46.963474,convenience
2770,16.372793,46.952227,convenience
2771,16.364439,46.951108,convenience
2772,16.2549296,46.8970462,convenience
2773,16.189299,46.890702,convenience
2774,16.2552171,46.896721,convenience
2775,16.3154917,46.902807,convenience
2776,16.282593,46.907337,convenience
2777,16.422366,46.941855,convenience
2778,16.430507,46.966221,convenience
2779,16.45644,46.966378,convenience
2780,16.184527,46.88567,convenience
2781,16.283167,46.940973,convenience
2782,17.361071,46.285405,convenience
2783,17.346146,46.3475,convenience
2784,17.363133,46.2261,convenience
2785,17.362438,46.223531,convenience
2786,17.356849,46.236934,convenience
2787,17.360185,46.288415,convenience
2788,17.363024,46.214869,convenience
2789,21.144714,46.763408,convenience
2790,21.02234,46.81733,convenience
2791,21.019708,46.825827,convenience
2792,20.9727439,46.7658482,convenience
2793,21.185286,46.872455,convenience
2794,21.12984,46.75967,convenience
2795,21.211645,46.813744,convenience
2796,21.019638,46.833482,convenience
2797,21.131575,46.772656,convenience
2798,21.180541,46.871594,convenience
2799,21.13004,46.771608,convenience
2800,21.187528,46.872568,convenience
2801,21.021728,46.873618,convenience
2802,16.804119,46.421874,convenience
2803,16.778148,46.515187,convenience
2804,16.800884,46.399484,convenience
2805,16.777686,46.447348,convenience
2806,16.743744,46.420926,convenience
2807,16.801467,46.450469,convenience
2808,16.6754413,46.4555587,convenience
2809,16.719574,46.484335,convenience
2810,16.661018,46.496679,convenience
2811,16.832386,46.530147,convenience
2812,16.836536,46.56652,convenience
2813,16.6329927,46.5002476,convenience
2814,19.042533,47.583467,convenience
2815,19.039386,47.600327,convenience
2816,19.038513,47.602273,convenience
2817,19.001211,47.582024,convenience
2818,19.0388287,47.5289525,convenience
2819,19.063827,47.579522,convenience
2820,19.4017936,47.3236217,convenience
2821,18.23414,46.347565,convenience
2822,18.332893,46.38995,convenience
2823,18.034523,46.204688,convenience
2824,18.0614722,46.2240506,convenience
2825,18.0982719,46.2577126,convenience
2826,19.0976892,47.3519194,convenience
2827,19.0909,47.354083,convenience
2828,19.062088,47.252969,convenience
2829,19.074778,47.322952,convenience
2830,19.066695,47.249083,convenience
2831,19.107033,47.34935,convenience
2832,19.014457,47.321892,convenience
2833,18.973693,47.313545,convenience
2834,18.974497,47.364048,convenience
2835,18.963574,47.323363,convenience
2836,19.001963,47.326142,convenience
2837,18.963518,47.311716,convenience
2838,19.081773,47.351015,convenience
2839,19.081759,47.262347,convenience
2840,18.964725,47.330023,convenience
2841,19.06131,47.252861,convenience
2842,18.9959474,47.2635326,convenience
2843,16.763049,47.469472,convenience
2844,16.7642155,47.4977483,convenience
2845,16.6804687,47.4562533,convenience
2846,16.6749416,47.4414279,convenience
2847,16.7389167,47.4838166,convenience
2848,16.881973,47.619522,convenience
2849,16.898395,47.664679,convenience
2850,16.891026,47.596066,convenience
2851,16.7955,47.621817,convenience
2852,16.8778256,47.5876625,convenience
2853,16.898738,47.661442,convenience
2854,17.6515044,47.145023,convenience
2855,17.554583,47.04725,convenience
2856,17.56645,47.108467,convenience
2857,17.5581534,47.1085604,convenience
2858,17.648233,47.081583,convenience
2859,17.454817,47.00435,convenience
2860,17.31144,47.117283,convenience
2861,17.29394,47.175163,convenience
2862,17.449407,47.061838,convenience
2863,17.954291,46.590445,convenience
2864,17.9722905,46.7300501,convenience
2865,18.000731,46.73995,convenience
2866,18.096509,46.752585,convenience
2867,18.034278,46.732278,convenience
2868,18.034748,46.732867,convenience
2869,18.031649,46.728998,convenience
2870,18.036654,46.734767,convenience
2871,18.022338,46.789078,convenience
2872,17.926098,46.649336,convenience
2873,18.0236509,46.6022508,convenience
2874,17.976392,46.677643,convenience
2875,18.060808,46.649215,convenience
2876,17.957926,46.663849,convenience
2877,18.509117,47.64765,convenience
2878,18.4929859,47.592433,convenience
2879,18.509802,47.61201,convenience
2880,18.513367,47.645417,convenience
2881,18.383383,47.6201,convenience
2882,18.506593,47.65108,convenience
2883,18.609453,47.585263,convenience
2884,18.516833,47.607583,convenience
2885,18.50405,47.6079867,convenience
2886,18.5082305,47.6109288,convenience
2887,18.367408,46.374653,convenience
2888,18.474333,46.273595,convenience
2889,21.98051,47.4186,convenience
2890,21.989796,47.449757,convenience
2891,22.02035,47.525517,convenience
2892,21.890801,47.584934,convenience
2893,21.875133,47.463517,convenience
2894,22.044861,47.585619,convenience
2895,22.056467,47.60135,convenience
2896,22.062817,47.6045,convenience
2897,21.970847,47.604896,convenience
2898,21.818857,47.624169,convenience
2899,21.874633,47.462967,convenience
2900,21.805266,47.634391,convenience
2901,16.641217,46.608015,convenience
2902,16.414473,46.723593,convenience
2903,16.550225,46.70446,convenience
2904,20.5521655,48.4824507,convenience
2905,20.339083,48.281483,convenience
2906,20.428783,48.355717,convenience
2907,16.55519,46.52362,convenience
2908,16.5605596,46.546496,convenience
2909,16.614064,46.604476,convenience
2910,16.576658,46.619293,convenience
2911,16.5905405,46.5362326,convenience
2912,16.40452,46.724848,convenience
2913,20.50705,48.4693,convenience
2914,20.462387,48.271763,convenience
2915,19.923517,47.770083,convenience
2916,19.93405,47.794817,convenience
2917,19.92937,47.79434,convenience
2918,19.9316,47.7735,convenience
2919,19.913856,47.77714,convenience
2920,19.9271,47.789867,convenience
2921,19.925217,47.7775,convenience
2922,19.930367,47.791167,convenience
2923,19.927817,47.790217,convenience
2924,17.359343,46.009841,convenience
2925,17.279069,46.054323,convenience
2926,17.2285,46.090067,convenience
2927,17.234266,46.088526,convenience
2928,17.44295,46.094883,convenience
2929,20.734317,46.82955,convenience
2930,20.477283,46.875117,convenience
2931,20.4843967,46.8714996,convenience
2932,20.477067,46.877467,convenience
2933,20.480867,46.8743,convenience
2934,20.488733,46.87365,convenience
2935,20.7365629,46.8302268,convenience
2936,20.61285,46.8446,convenience
2937,16.870516,47.235209,convenience
2938,16.928053,47.255859,convenience
2939,17.022983,47.09475,convenience
2940,16.842252,47.212047,convenience
2941,16.831367,47.31195,convenience
2942,17.023283,47.095667,convenience
2943,17.0223095,47.0918382,convenience
2944,21.411366,48.122715,convenience
2945,21.40982,48.127127,convenience
2946,21.400273,48.218243,convenience
2947,21.3549528,48.265294,convenience
2948,21.361628,48.159599,convenience
2949,21.360576,48.157561,convenience
2950,19.723109,47.987199,convenience
2951,19.689964,48.031252,convenience
2952,19.7822349,48.0747716,convenience
2953,19.595383,48.2108,convenience
2954,19.758782,48.129108,convenience
2955,19.750543,48.132648,convenience
2956,17.418761,46.523664,convenience
2957,17.29729,46.69141,convenience
2958,17.523727,46.617935,convenience
2959,17.386479,46.406807,convenience
2960,17.41699,46.540814,convenience
2961,17.449978,46.586565,convenience
2962,17.28879,46.69069,convenience
2963,17.3206136,46.7062989,convenience
2964,17.30269,46.69149,convenience
2965,16.819044,46.9798984,convenience
2966,16.9443732,47.0354561,convenience
2967,16.874868,47.0461646,convenience
2968,16.769709,46.944171,convenience
2969,16.8764223,47.10576,convenience
2970,16.906305,47.101459,convenience
2971,19.48865,48.039833,convenience
2972,19.49179,48.040793,convenience
2973,19.6372741,48.1233672,convenience
2974,19.5781943,48.1267107,convenience
2975,19.5255,48.182183,convenience
2976,19.57368,48.08696,convenience
2977,19.592875,47.997563,convenience
2978,16.5972261,47.6763565,convenience
2979,16.5706024,47.6802669,convenience
2980,18.04875,47.110367,convenience
2981,18.033187,47.074415,convenience
2982,18.028851,47.078656,convenience
2983,18.000444,47.0148869,convenience
2984,18.013915,47.035708,convenience
2985,18.17124,47.067867,convenience
2986,17.078891,46.986251,convenience
2987,17.1052957,46.9178916,convenience
2988,17.124073,46.960177,convenience
2989,17.105202,46.982561,convenience
2990,17.035615,46.989872,convenience
2991,17.112225,46.876055,convenience
2992,19.9534593,48.027086,convenience
2993,19.982472,48.038521,convenience
2994,18.3708,47.596883,convenience
2995,18.36505,47.59295,convenience
2996,18.37815,47.590533,convenience
2997,18.459295,47.543657,convenience
2998,18.451261,47.544771,convenience
2999,18.356883,47.735483,convenience
3000,18.365901,47.736926,convenience
3001,18.324028,47.6535,convenience
3002,19.155955,47.624807,convenience
3003,19.136167,47.711715,convenience
3004,19.130942,47.6436548,convenience
3005,19.129883,47.639667,convenience
3006,19.160827,47.63151,convenience
3007,20.3726,47.904783,convenience
3008,18.067447,47.399415,convenience
3009,18.029683,47.370569,convenience
3010,18.034401,47.496828,convenience
3011,17.9584524,47.475591,convenience
3012,18.03672,47.37157,convenience
3013,19.027188,46.696288,convenience
3014,19.001345,46.800813,convenience
3015,19.033288,46.694638,convenience
3016,19.031651,46.798889,convenience
3017,19.026353,46.699078,convenience
3018,19.042137,46.698208,convenience
3019,19.031772,46.697142,convenience
3020,19.026945,46.695453,convenience
3021,20.4768767,47.932816,convenience
3022,19.1029359,47.5265583,convenience
3023,19.0987846,47.5112406,convenience
3024,17.566315,47.497437,convenience
3025,17.561235,47.551909,convenience
3026,17.558229,47.458649,convenience
3027,17.552855,47.465076,convenience
3028,17.418941,47.512665,convenience
3029,17.41777,47.537918,convenience
3030,17.56646,47.552197,convenience
3031,17.428667,47.576786,convenience
3032,17.434668,47.578377,convenience
3033,17.576333,47.582933,convenience
3034,17.573586,47.583801,convenience
3035,17.425367,47.585831,convenience
3036,21.990702,47.881937,convenience
3037,22.025142,47.875628,convenience
3038,22.134248,47.833321,convenience
3039,22.034164,47.690717,convenience
3040,22.138532,47.84389,convenience
3041,22.16217,47.89685,convenience
3042,22.23346,47.748581,convenience
3043,18.141,47.2064,convenience
3044,18.023283,47.284667,convenience
3045,18.150233,47.2063,convenience
3046,22.1119579,48.1374606,convenience
3047,22.180774,48.266952,convenience
3048,22.0857,48.221417,convenience
3049,21.959883,48.247117,convenience
3050,22.170134,48.265142,convenience
3051,22.0806447,48.2199383,convenience
3052,22.076467,48.214117,convenience
3053,22.083483,48.2207,convenience
3054,22.100883,48.269983,convenience
3055,22.100383,48.275783,convenience
3056,22.180596,48.274428,convenience
3057,21.961925,48.246777,convenience
3058,18.1182936,46.9331391,convenience
3059,18.058383,46.912283,convenience
3060,18.05825,46.91074,convenience
3061,18.087417,46.921533,convenience
3062,18.103383,46.927217,convenience
3063,19.2476,47.408717,convenience
3064,19.3403385,47.3810283,convenience
3065,19.286519,47.405524,convenience
3066,19.271196,47.411562,convenience
3067,19.259295,47.415584,convenience
3068,18.515636,46.045163,convenience
3069,16.6803728,47.2511307,convenience
3070,16.649052,47.204132,convenience
3071,16.619851,47.238148,convenience
3072,18.46221,46.026513,convenience
3073,18.455776,45.997228,convenience
3074,18.55004,46.00601,convenience
3075,18.532034,45.990353,convenience
3076,18.45227,45.996945,convenience
3077,19.343286,47.480736,convenience
3078,19.326983,47.497198,convenience
3079,19.326253,47.499307,convenience
3080,19.544955,47.519573,convenience
3081,19.548554,47.522683,convenience
3082,19.401002,47.529961,convenience
3083,19.227201,47.549779,convenience
3084,19.306956,47.634293,convenience
3085,19.407688,47.536953,convenience
3086,19.2851,47.525583,convenience
3087,19.3911171,47.5276668,convenience
3088,19.400646,47.531688,convenience
3089,19.27095,47.59552,convenience
3090,16.6036125,47.2655733,convenience
3091,20.9269868,48.2008409,convenience
3092,20.906164,48.241116,convenience
3093,20.995946,48.247876,convenience
3094,20.91235,48.28745,convenience
3095,20.969557,48.2149775,convenience
3096,21.000616,48.244667,convenience
3097,20.9126,48.284683,convenience
3098,20.970625,48.215153,convenience
3099,20.90546,48.234808,convenience
3100,20.91226,48.332709,convenience
3101,20.919817,48.371146,convenience
3102,20.976606,48.374903,convenience
3103,19.24056,47.59744,convenience
3104,19.34782,47.49116,convenience
3105,19.26758,47.5987,convenience
3106,19.371045,47.602865,convenience
3107,19.391862,47.542105,convenience
3108,19.34682,47.48638,convenience
3109,19.402682,47.526634,convenience
3110,19.574783,47.53145,convenience
3111,19.390685,47.598888,convenience
3112,19.28223,47.646066,convenience
3113,19.224426,47.540081,convenience
3114,19.38825,47.59436,convenience
3115,19.390549,47.5984578,convenience
3116,19.4809,47.102768,convenience
3117,19.41395,47.171817,convenience
3118,19.164703,47.224315,convenience
3119,19.156082,47.234657,convenience
3120,19.505758,47.168862,convenience
3121,19.319867,47.17315,convenience
3122,19.166461,47.220279,convenience
3123,19.272033,47.2155,convenience
3124,19.296445,47.194835,convenience
3125,19.352283,47.24435,convenience
3126,19.152097,47.22377,convenience
3127,19.313833,47.181567,convenience
3128,19.40602,47.16462,convenience
3129,19.3612109,47.2429893,convenience
3130,19.323817,47.177883,convenience
3131,19.299747,47.195339,convenience
3132,19.363123,47.242474,convenience
3133,19.328145,47.192269,convenience
3134,19.352904,47.244425,convenience
3135,19.434756,47.133673,convenience
3136,19.497629,47.174697,convenience
3137,19.497507,47.117351,convenience
3138,19.306467,47.187717,convenience
3139,19.1387227,47.5445904,convenience
3140,19.1390178,47.5437974,convenience
3141,21.3605592,47.9552841,convenience
3142,19.588283,47.355367,convenience
3143,19.529083,47.3716,convenience
3144,19.530217,47.371367,convenience
3145,19.545443,47.280113,convenience
3146,19.526717,47.369817,convenience
3147,19.538417,47.276933,convenience
3148,19.493068,47.315894,convenience
3149,17.7306592,47.7036299,convenience
3150,17.657624,47.692188,convenience
3151,17.658809,47.692367,convenience
3152,17.604003,47.622565,convenience
3153,17.591657,47.635197,convenience
3154,17.64488,47.678372,convenience
3155,17.594812,47.695535,convenience
3156,17.7258673,47.7102194,convenience
3157,17.6742125,47.7118316,convenience
3158,17.599453,47.630802,convenience
3159,17.580537,47.635383,convenience
3160,17.739977,47.696972,convenience
3161,17.608447,47.630363,convenience
3162,17.63818,47.681998,convenience
3163,17.729988,47.703443,convenience
3164,17.7354437,47.709341,convenience
3165,17.604553,47.626415,convenience
3166,17.63752,47.677898,convenience
3167,17.649355,47.681088,convenience
3168,17.7261078,47.7010221,convenience
3169,17.6383504,47.7025248,convenience
3170,17.7322549,47.7087378,convenience
3171,17.6191691,47.6867044,convenience
3172,17.604548,47.618937,convenience
3173,17.603327,47.630778,convenience
3174,17.602563,47.631355,convenience
3175,17.6103094,47.6337993,convenience
3176,17.614643,47.636893,convenience
3177,17.661417,47.663162,convenience
3178,17.667085,47.667172,convenience
3179,17.619123,47.68617,convenience
3180,17.7443626,47.698246,convenience
3181,17.6676298,47.7270611,convenience
3182,17.658607,47.729298,convenience
3183,19.0467692,47.6193538,convenience
3184,19.0064853,47.6505847,convenience
3185,19.076844,47.6618517,convenience
3186,19.054927,47.671436,convenience
3187,19.0794839,47.6797731,convenience
3188,19.0192294,47.6562881,convenience
3189,20.3420733,47.6558415,convenience
3190,20.4174668,47.747998,convenience
3191,18.270167,47.350867,convenience
3192,18.228111,47.430419,convenience
3193,18.225107,47.4277,convenience
3194,18.136133,47.322467,convenience
3195,18.192242,47.281283,convenience
3196,18.267117,47.348667,convenience
3197,18.109634,47.360411,convenience
3198,18.1835905,47.3627107,convenience
3199,18.238333,47.433817,convenience
3200,18.527188,47.429125,convenience
3201,18.455767,47.397117,convenience
3202,18.597748,47.553253,convenience
3203,18.452318,47.389927,convenience
3204,18.602145,47.426363,convenience
3205,16.442253,47.217823,convenience
3206,16.4692037,47.1568449,convenience
3207,16.552674,47.1929124,convenience
3208,16.712367,47.225733,convenience
3209,16.446783,47.193435,convenience
3210,16.704503,47.196847,convenience
3211,16.702066,47.282559,convenience
3212,16.6945,47.294826,convenience
3213,16.7228,47.22335,convenience
3214,16.5503634,47.1922402,convenience
3215,16.745433,47.122717,convenience
3216,16.684387,47.200455,convenience
3217,16.7641262,47.2078745,convenience
3218,19.245184,46.526023,convenience
3219,19.39046,46.5812,convenience
3220,19.263123,46.71402,convenience
3221,19.2863,46.769567,convenience
3222,19.358188,46.80225,convenience
3223,19.280197,46.607476,convenience
3224,19.2849,46.614833,convenience
3225,19.4766635,46.6150814,convenience
3226,19.359455,46.800362,convenience
3227,19.237933,46.819563,convenience
3228,19.390965,46.589975,convenience
3229,19.350142,46.807594,convenience
3230,19.345443,46.81066,convenience
3231,19.20408,46.69205,convenience
3232,19.179208,46.424492,convenience
3233,19.286433,46.622,convenience
3234,19.187053,46.415967,convenience
3235,19.387928,46.672469,convenience
3236,19.20868,46.68642,convenience
3237,19.305368,46.839912,convenience
3238,19.241327,46.53029,convenience
3239,20.6936765,48.0954808,convenience
3240,19.1180158,47.4659486,convenience
3241,19.1119621,47.4702186,convenience
3242,18.1988003,46.0645684,convenience
3243,18.1971124,46.063738,convenience
3244,21.158157,47.426424,convenience
3245,21.39167,47.426879,convenience
3246,21.3963628,47.4306846,convenience
3247,21.3993181,47.4476197,convenience
3248,21.159475,47.4227,convenience
3249,21.152193,47.426241,convenience
3250,21.37744,47.45214,convenience
3251,21.154239,47.426283,convenience
3252,21.164805,47.415252,convenience
3253,21.38268,47.44714,convenience
3254,21.353383,47.539067,convenience
3255,16.8804064,46.8453609,convenience
3256,16.830217,46.843421,convenience
3257,16.832629,46.841154,convenience
3258,16.863952,46.799403,convenience
3259,16.868778,46.873727,convenience
3260,16.847584,46.829807,convenience
3261,19.770638,47.734333,convenience
3262,19.695277,47.600819,convenience
3263,19.655042,47.659809,convenience
3264,19.1065228,47.4975968,convenience
3265,20.8964983,48.1167727,convenience
3266,20.104028,48.184334,convenience
3267,20.2432,48.12345,convenience
3268,20.2555744,48.1717567,convenience
3269,20.105217,48.181983,convenience
3270,20.3932018,48.1847446,convenience
3271,20.1293,48.195467,convenience
3272,20.391234,48.215213,convenience
3273,20.200034,48.225264,convenience
3274,20.26475,48.10525,convenience
3275,17.821983,45.824634,convenience
3276,17.821867,45.824903,convenience
3277,17.96805,45.810585,convenience
3278,18.047241,45.952016,convenience
3279,22.148352,47.932856,convenience
3280,22.148116,47.93438,convenience
3281,22.318773,47.942698,convenience
3282,22.153265,47.929187,convenience
3283,22.159467,47.994203,convenience
3284,22.16995,48.00257,convenience
3285,22.16307,48.00441,convenience
3286,17.1621733,46.2049532,convenience
3287,17.080224,46.297175,convenience
3288,17.009861,46.236627,convenience
3289,16.926798,46.282375,convenience
3290,17.1108,46.240318,convenience
3291,21.22995,46.433933,convenience
3292,21.253927,46.533875,convenience
3293,21.229562,46.431533,convenience
3294,21.279125,46.659743,convenience
3295,18.153088,46.385515,convenience
3296,18.106499,46.544502,convenience
3297,18.092663,46.314197,convenience
3298,18.133583,46.364283,convenience
3299,18.110472,46.424777,convenience
3300,18.259053,46.41838,convenience
3301,18.15295,46.378612,convenience
3302,21.699908,47.817993,convenience
3303,21.935771,47.960279,convenience
3304,21.934783,47.961566,convenience
3305,21.45705,48.123831,convenience
3306,21.459015,48.12937,convenience
3307,21.935019,47.957404,convenience
3308,21.459153,48.123166,convenience
3309,21.464067,48.122327,convenience
3310,18.6802698,47.2413843,convenience
3311,18.722113,47.080418,convenience
3312,18.718821,47.080553,convenience
3313,18.607105,47.187683,convenience
3314,18.59927,47.194529,convenience
3315,20.081467,46.82265,convenience
3316,20.2523,46.983917,convenience
3317,20.24806,46.990221,convenience
3318,20.248017,46.990933,convenience
3319,20.394068,46.9000192,convenience
3320,20.395383,46.899717,convenience
3321,20.383533,46.904283,convenience
3322,20.388267,46.905833,convenience
3323,20.2062568,46.8688222,convenience
3324,20.120408,46.885592,convenience
3325,20.081617,46.821033,convenience
3326,20.1274,46.887098,convenience
3327,21.07455,46.66151,convenience
3328,21.078255,46.661898,convenience
3329,21.640637,47.008832,convenience
3330,21.577857,46.881473,convenience
3331,21.5991939,46.9696201,convenience
3332,21.485546,46.922007,convenience
3333,21.344759,46.898444,convenience
3334,21.479859,46.92471,convenience
3335,21.347852,46.900527,convenience
3336,21.181083,46.416033,convenience
3337,21.12049,46.48075,convenience
3338,21.12408,46.34654,convenience
3339,21.068693,48.284595,convenience
3340,21.096777,48.288651,convenience
3341,21.151323,48.360217,convenience
3342,21.069666,48.282532,convenience
3343,19.63603,46.702003,convenience
3344,19.862804,46.7045,convenience
3345,19.682238,46.686957,convenience
3346,19.848582,46.717548,convenience
3347,20.65395,47.653533,convenience
3348,20.427793,47.699998,convenience
3349,20.2439,47.759303,convenience
3350,20.25371,47.743473,convenience
3351,20.589259,47.593932,convenience
3352,20.653077,47.643889,convenience
3353,20.419056,47.719653,convenience
3354,20.253097,47.743215,convenience
3355,20.237052,47.775357,convenience
3356,20.435983,47.694338,convenience
3357,20.426288,47.706295,convenience
3358,20.334556,46.433029,convenience
3359,20.5397293,46.505955,convenience
3360,20.330389,46.427259,convenience
3361,20.537,46.50785,convenience
3362,20.245779,46.465607,convenience
3363,21.1816741,47.0274273,convenience
3364,19.0589565,47.5171454,convenience
3365,19.057838,47.5161573,convenience
3366,19.0623012,47.5112551,convenience
3367,16.4224482,46.9407172,convenience
3368,19.409055,46.367079,convenience
3369,19.415179,46.361206,convenience
3370,19.399934,46.377613,convenience
3371,20.343533,46.267483,convenience
3372,20.427367,46.187034,convenience
3373,20.6122,46.26997,convenience
3374,20.609257,46.272912,convenience
3375,20.74306,46.32143,convenience
3376,20.4724438,46.2136261,convenience
3377,20.4738646,46.2141378,convenience
3378,20.490893,46.22255,convenience
3379,20.236058,46.218106,convenience
3380,20.032496,46.185043,convenience
3381,20.04405,46.344367,convenience
3382,20.026145,46.180623,convenience
3383,20.211325,46.337178,convenience
3384,20.185639,46.189669,convenience
3385,20.505515,47.496888,convenience
3386,20.35646,47.55703,convenience
3387,20.224285,47.686265,convenience
3388,20.34264,47.48688,convenience
3389,20.4944756,47.4965422,convenience
3390,17.210951,47.330318,convenience
3391,17.18831,47.183333,convenience
3392,17.147471,47.235681,convenience
3393,17.045933,47.328622,convenience
3394,18.955939,46.183302,convenience
3395,18.99773,46.284049,convenience
3396,18.8807159,46.143417,convenience
3397,18.326688,47.486671,convenience
3398,18.95049,46.187162,convenience
3399,18.919489,46.104831,convenience
3400,19.125448,46.345568,convenience
3401,19.122747,46.348317,convenience
3402,18.9516525,46.1778541,convenience
3403,18.960254,46.205083,convenience
3404,18.982801,46.252685,convenience
3405,18.9830204,46.2550699,convenience
3406,18.979262,46.257583,convenience
3407,18.98772,46.279068,convenience
3408,18.25024,46.99829,convenience
3409,18.248157,47.103308,convenience
3410,18.2515281,47.1048438,convenience
3411,20.641548,47.512813,convenience
3412,20.7196629,47.5585823,convenience
3413,20.747638,47.618544,convenience
3414,20.819693,47.508831,convenience
3415,20.724267,47.489183,convenience
3416,20.722955,47.449769,convenience
3417,19.3293727,48.0333419,convenience
3418,21.7254007,47.9433123,convenience
3419,21.788185,47.950151,convenience
3420,21.6986481,47.963124,convenience
3421,20.056833,46.854233,convenience
3422,20.082565,46.937463,convenience
3423,18.956351,47.15613,convenience
3424,19.0235324,47.1850132,convenience
3425,18.927623,47.23376,convenience
3426,19.055191,47.171064,convenience
3427,20.318036,47.6802515,convenience
3428,20.3150268,47.6858294,convenience
3429,20.3091831,47.6953475,convenience
3430,19.799317,47.028267,convenience
3431,19.79216,47.03025,convenience
3432,19.79793,47.10215,convenience
3433,19.778416,47.040088,convenience
3434,19.8153,47.117867,convenience
3435,20.795196,47.4278986,convenience
3436,20.928633,47.325153,convenience
3437,20.674861,47.249874,convenience
3438,20.91485,47.325543,convenience
3439,19.22756,47.252594,convenience
3440,19.168433,47.311867,convenience
3441,19.148134,47.324877,convenience
3442,19.2141,47.374967,convenience
3443,19.169617,47.31165,convenience
3444,19.20587,47.372373,convenience
3445,19.2135,47.37535,convenience
3446,19.217653,47.379538,convenience
3447,19.230963,47.381273,convenience
3448,19.239723,47.388263,convenience
3449,20.662417,46.556817,convenience
3450,20.666933,46.561232,convenience
3451,20.672517,46.6753,convenience
3452,18.936633,47.402767,convenience
3453,18.779605,46.422688,convenience
3454,18.779118,46.42265,convenience
3455,18.782997,46.422082,convenience
3456,18.7591,46.41109,convenience
3457,18.75559,46.407668,convenience
3458,18.751637,46.411107,convenience
3459,18.768783,46.422168,convenience
